"EisaiShishoka_ID","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DaihyoDairiten_CD","JissekiShukeiKaiso","KozaDairiten_CD","Shishoka_CD","JissekiShukeiName_KJ","JissekiShukeiName_RKJ","JissekiShukeiName_KN","Jusho_CD","Jusho_KJ","Jusho_KJ_Clean","JushoBanchi_KJ","JushoBanchi_KN","TEL_NO","JissekiShukeiPrint_CD","ShiryoHaisoSaki_CD","HansokuShiten_CD","KuriniKai_KBN","KuriniKaiHenko_FLG","IyakuSo_KBN","Oncology_Mitoroku_Site","Hokatu_Mitoroku_Site","I_MitorokuShiten_CD","Yaku_MitorokuShiten_CD","Data_Status"
"3003686","11/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/08/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:38:22","PVU_XP_1302","09003","0000009900","09003","000","ナカノ薬品その他計","ナカノ他計","ﾅｶﾉﾔｸﾋﾝ ｿﾉﾀ ｹｲ","09202","栃木県足利市羽刈町７６３－１２","","","","","902","","51","","","3","69","69","","16","10"
"3003687","11/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/08/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:38:22","PVU_XP_1302","09003","0000009999","09003","000","ナカノ薬品その他計","ナカノ他計","ﾅｶﾉﾔｸﾋﾝ ｿﾉﾀ ｹｲ","09202","栃木県足利市羽刈町７６３－１２","","","","","901","","51","","","3","69","69","","16","10"
"3003688","04/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg45886","05/10/2023 10:20:11","PVU_XP_1302","47001","0000009900","47001","000","スズケン沖縄その他計","沖縄他計","ｽｽﾞｹﾝｵｷﾅﾜ ｿﾉﾀ ｹｲ","47000000000","沖縄県","","","","","902","","55","","","3","69","69","","19","10"
"3003689","04/01/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg45886","05/10/2023 10:20:11","PVU_XP_1302","47001","0000009999","47001","000","スズケン沖縄その他計","沖縄他計","ｽｽﾞｹﾝｵｷﾅﾜ ｿﾉﾀ ｹｲ","47000000000","沖縄県","","","","","901","","55","","","3","69","69","","19","10"
"3003690","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000002099","38010","000","愛媛その他計","愛媛他計","ｴﾋﾒ ｿﾉﾀ ｹｲ","38000","愛媛県","","","","","791","","54","","","3","69","69","","19","10"
"3003691","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000003099","38010","000","香川その他計","香川他計","ｶｶﾞﾜ ｿﾉﾀ ｹｲ","37000","香川県","","","","","641","","54","","","3","69","69","","19","10"
"3003692","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000004099","38010","000","徳島その他計","徳島他計","ﾄｸｼﾏ ｿﾉﾀ ｹｲ","36000","徳島県","","","","","531","","54","","","3","69","69","","19","10"
"3003693","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000005099","38010","000","高知その他計","高知他計","ｺｳﾁ ｿﾉﾀ ｹｲ","39000","高知県","","","","","871","","54","","","3","69","69","","19","10"
"3003694","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000009900","38010","000","その他計","その他計","ｿﾉﾀ ｹｲ","38000","愛媛県","","","","","892","","54","","","3","69","69","","19","10"
"3003695","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/08/2019 00:00:00","PVU_XP_1302","itg39895","06/04/2024 09:12:25","PVU_XP_1302","38010","0000009999","38010","000","その他計","その他計","ｿﾉﾀ ｹｲ","38000","愛媛県","","","","","891","","54","","","3","69","69","","19","10"
"3003697","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","20022","999","甲信越支社その他","甲信越他","ｺｳｼﾝｴﾂ ｼｼﾔ ｿﾉﾀ","20000","長野県","","","","","080","","51","","","1","69","69","","16","10"
"3003698","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/03/2026 14:42:58","PVU_XP_1302","13160","0000009999","23100","998","中部支社その他","中部その他","ﾁﾕｳﾌﾞ ｼｼﾔ ｿﾉﾀ","23233","愛知県清須市西枇杷島町子新田１－５","","","","","210","","52","X","","1","69","69","","16","10"
"3003699","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","27074","999","大阪紀和統括その他","大紀統他","ｵｵｻｶｷﾜ ﾄｳｶﾂ ｿﾉﾀ","27127","大阪府大阪市北区中津６丁目９－４７","","","","","280","","53","X","","1","69","69","","19","10"
"3003702","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","11026","000","埼玉統括その他計","埼玉他計","ｻｲﾀﾏ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","11000","埼玉県","","","","","105","","51","","","1","69","69","","16","10"
"3003703","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","11026","000","埼玉統括その他計","埼玉他計","ｻｲﾀﾏ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","11000","埼玉県","","","","","100","","51","","","1","69","69","","16","10"
"3003704","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","12037","000","千葉統括その他計","千葉統他計","ﾁﾊﾞ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","12000","千葉県","","","","","115","","51","","","1","69","69","","16","10"
"3003705","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","12037","000","千葉統括その他計","千葉統他計","ﾁﾊﾞ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","12000","千葉県","","","","","110","","51","","","1","69","69","","16","10"
"3003706","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","13160","000","その他計","その他計","ｿﾉﾀ ｹｲ","13000","東京都","","","","","285","","51","","","1","69","69","","16","10"
"3003707","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","13160","000","その他計","その他計","ｿﾉﾀ ｹｲ","13000","東京都","","","","","280","","51","","","1","69","69","","16","10"
"3003708","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","13162","000","首都圏その他計","首都圏他計","ｼﾕﾄｹﾝ ｿﾉﾀ ｹｲ","13000","東京都","","","","","902","","51","","","1","69","69","","16","10"
"3003709","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","13162","000","首都圏その他計","首都圏他計","ｼﾕﾄｹﾝ ｿﾉﾀ ｹｲ","13000","東京都","","","","","901","","51","","","1","69","69","","16","10"
"3003712","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","14056","000","神奈川統括その他計","神奈川他計","ｶﾅｶﾞﾜ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","14000","神奈川県","","","","","170","","51","","","1","69","69","","16","10"
"3003713","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","14056","000","神奈川統括その他計","神奈川他計","ｶﾅｶﾞﾜ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","14000","神奈川県","","","","","165","","51","","","1","69","69","","16","10"
"3003716","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","20022","000","甲信越支社その他計","甲信越他計","ｺｳｼﾝｴﾂ ｼｼﾔ ｿﾉﾀ ｹｲ","20000","長野県","","","","","090","","51","","","1","69","69","","16","10"
"3003717","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","20022","000","甲信越支社その他計","甲信越他計","ｺｳｼﾝｴﾂ ｼｼﾔ ｿﾉﾀ ｹｲ","20000","長野県","","","","","085","","51","","","1","69","69","","16","10"
"3003718","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","23100","000","中部支社その他計","中部他計","ﾁﾕｳﾌﾞ ｼｼﾔ ｿﾉﾀ ｹｲ","23000","愛知県","","","","","220","","52","","","1","69","69","","16","10"
"3003719","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","23100","000","中部支社その他計","中部他計","ﾁﾕｳﾌﾞ ｼｼﾔ ｿﾉﾀ ｹｲ","23000","愛知県","","","","","215","","52","","","1","69","69","","16","10"
"3003720","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","26023","000","京都支社その他計","京都他計","ｷﾖｳﾄ ｼｼﾔ ｿﾉﾀ ｹｲ","26000","京都府","","","","","195","","53","","","1","69","69","","19","10"
"3003721","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","26023","000","京都支社その他計","京都他計","ｷﾖｳﾄ ｼｼﾔ ｿﾉﾀ ｹｲ","26000","京都府","","","","","190","","53","","","1","69","69","","19","10"
"3003722","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009900","27074","000","大阪紀和統括その他計","大紀統他計","ｵｵｻｶｷﾜ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","27000","大阪府","","","","","290","","53","","","1","69","69","","19","10"
"3003723","04/01/2026 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","04/02/2026 16:25:03","PVU_XP_1302","13160","0000009999","27074","000","大阪紀和統括その他計","大紀統他計","ｵｵｻｶｷﾜ ﾄｳｶﾂ ｿﾉﾀ ｹｲ","27000","大阪府","","","","","285","","53","","","1","69","69","","19","10"
"3003724","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000000199","34012","000","広島営業部その他計","広島他計","ﾋﾛｼﾏｴｲｷﾞﾖｳﾌﾞｿﾉﾀｹｲ","34000","広島県","","","","","284","","54","","","1","69","69","","19","10"
"3003726","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000000399","34012","000","山陰営業部その他計","山陰他計","ｻﾝｲﾝｴｲｷﾞﾖｳﾌﾞｿﾉﾀ ｹｲ","32000","島根県","","","","","492","","54","","","1","69","69","","19","10"
"3003728","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000000899","34012","000","岡山営業部その他計","岡山他計","ｵｶﾔﾏｴｲｷﾞﾖｳﾌﾞｿﾉﾀ ｹｲ","33000","岡山県","","","","","598","","54","","","1","69","69","","19","10"
"3003729","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","40001","000","アトル福岡その他計","福岡他計","ｱﾄﾙﾌｸｵｶ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","997","","55","","","1","69","69","","19","10"
"3003730","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","40001","000","アトル福岡その他計","福岡他計","ｱﾄﾙﾌｸｵｶ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","996","","55","","","1","69","69","","19","10"
"3003733","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","40026","000","アトル筑後その他計","筑後他計","ｱﾄﾙﾁｸｺﾞ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","997","","55","","","1","69","69","","19","10"
"3003734","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","40026","000","アトル筑後その他計","筑後他計","ｱﾄﾙﾁｸｺﾞ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","996","","55","","","1","69","69","","19","10"
"3003735","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","41002","000","アトル西九州他計","西九他計","ｱﾄﾙﾆｼｷﾕｳｼﾕｳ ｿﾉﾀ ｹｲ","41000","佐賀県","","","","","902","","55","","","1","69","69","","19","10"
"3003736","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","41002","000","アトル西九州他計","西九他計","ｱﾄﾙﾆｼｷﾕｳｼﾕｳ ｿﾉﾀ ｹｲ","41000","佐賀県","","","","","901","","55","","","1","69","69","","19","10"
"3003737","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","43004","000","アトル熊本その他計","熊本他計","ｱﾄﾙｸﾏﾓﾄ ｿﾉﾀ ｹｲ","43000","熊本県","","","","","997","","55","","","1","69","69","","19","10"
"3003738","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","43004","000","アトル熊本その他計","熊本他計","ｱﾄﾙｸﾏﾓﾄ ｿﾉﾀ ｹｲ","43000","熊本県","","","","","996","","55","","","1","69","69","","19","10"
"3003739","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","44002","000","アトル大分その他計","大分他計","ｱﾄﾙｵｵｲﾀ ｿﾉﾀ ｹｲ","44000","大分県","","","","","997","","55","","","3","69","69","","19","10"
"3003740","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","44002","000","アトル大分その他計","大分他計","ｱﾄﾙｵｵｲﾀ ｿﾉﾀ ｹｲ","44000","大分県","","","","","996","","55","","","3","69","69","","19","10"
"3003741","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","45002","000","アトル宮崎その他計","宮崎他計","ｱﾄﾙﾐﾔｻﾞｷ ｿﾉﾀ ｹｲ","45000","宮崎県","","","","","997","","55","","","1","69","69","","19","10"
"3003742","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","45002","000","アトル宮崎その他計","宮崎他計","ｱﾄﾙﾐﾔｻﾞｷ ｿﾉﾀ ｹｲ","45000","宮崎県","","","","","996","","55","","","1","69","69","","19","10"
"3003743","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009900","46002","000","アトル鹿児島その他計","鹿児他計","ｱﾄﾙｶｺﾞｼﾏ ｿﾉﾀ ｹｲ","46000","鹿児島県","","","","","997","","55","","","1","69","69","","19","10"
"3003744","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","46002","000","アトル鹿児島その他計","鹿児他計","ｱﾄﾙｶｺﾞｼﾏ ｿﾉﾀ ｹｲ","46000","鹿児島県","","","","","996","","55","","","1","69","69","","19","10"
"3003745","12/05/2023 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","01/09/2019 00:00:00","PVU_XP_1302","itg36186","03/12/2026 16:37:06","PVU_XP_1302","13160","0000009999","47010","000","アトル琉球その他計","琉球他計","ｱﾄﾙﾘﾕｳｷﾕｳ ｿﾉﾀ ｹｲ","47348","沖縄県島尻郡与那原町東浜８２－１","","","","098-882-8811","996","","55","","","1","69","69","","19","10"
"3003746","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009900","40004","000","福岡その他計","福岡他計","ﾌｸｵｶ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","902","","55","","","3","69","69","","19","10"
"3003747","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009999","40004","000","福岡その他計","福岡他計","ﾌｸｵｶ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","901","","55","","","3","69","69","","19","10"
"3003748","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009900","40010","000","北九州その他計","北九他計","ｷﾀｷﾕｳｼﾕｳ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","902","","55","","","3","69","69","","19","10"
"3003749","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009999","40010","000","北九州その他計","北九他計","ｷﾀｷﾕｳｼﾕｳ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","901","","55","","","3","69","69","","19","10"
"3003750","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009900","40014","000","筑後その他計","筑後他計","ﾁｸｺﾞ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","902","","55","","","1","69","69","","19","10"
"3003751","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","01/09/2019 00:00:00","PVU_XP_1302","itg45886","03/27/2026 15:19:35","PVU_XP_1302","40004","0000009999","40014","000","筑後その他計","筑後他計","ﾁｸｺﾞ ｿﾉﾀ ｹｲ","40000","福岡県","","","","","901","","55","","","1","69","69","","19","10"
