"Dairiten_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","DairitenName_KJKC","DairitenName_KJ","DairitenName_KJR","DairitenName_KJK","DairitenName_KN","DairitenName_KNR","Shiten_CD","Chiku_CD","Jusho_CD","Banchi_KJ","Banchi_KN","TEL_NO","FAX_NO","DairitenKanri_KBN","Dairiten_KBN","TorihikiKaishi_DT","TorihikiChushi_DT","Toroku_DT","ChikiHokatsu_CD"
"15002","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）バイタルネット新潟","（株）バイタルネット新潟","バイタルネット新潟","ＶＮ新潟","KK ﾊﾞｲﾀﾙﾈﾂﾄ ﾆｲｶﾞﾀ","ﾊﾞｲﾀﾙﾈﾂﾄﾆｲ","51","","","","","025-234-1111","","","1","20010101","","20010101",""
"15003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）マルタケ関越","（株）マルタケ関越","マルタケ","マルタケ","KK ﾏﾙﾀｹ ｶﾝｴﾂ","ﾏﾙﾀｹｶﾝｴﾂ","51","","","","","025-568-6311","025-268-6306","","1","19000101","","19000101",""
"15006","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:57:41","PVU_EX_1400","itg40916","02/08/2019 10:57:41","PVU_EX_1400","（株）井上誠昌堂　新潟","（株）井上誠昌堂　新潟","井上誠昌堂　新潟","井上新潟","KKｲﾉｳｴｾｲｼﾖｳﾄﾞｳ ﾆｲｶﾞﾀ","ｲﾉｳｴ ﾆｲｶﾞﾀ","51","","","","","0000-00-0000","","","1","19000101","20190208","19000101",""
"15012","04/15/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","04/15/2019 13:12:24","PVU_EX_1400","itg04213","04/15/2019 13:12:24","PVU_EX_1400","（株）スズケン新潟営業部","（株）スズケン新潟営業部","スズケン新潟営業部","Ｓ・新潟","KK ｽｽﾞｹﾝ ﾆｲｶﾞﾀｴｲｷﾞﾖｳ","ｽｽﾞｹﾝﾆｲｶﾞﾀ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"15013","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）新潟営業部","東邦薬品（株）新潟営業部","東邦薬品新潟営業部","東邦新潟","ﾄｳﾎｳﾆｲｶﾞﾀｴｲｷﾞﾖｳﾌﾞ","ﾄｳﾎｳﾆｲｶﾞﾀ","51","","","","","025-285-8111","025-285-8593","","1","20131001","","19900920",""
"15020","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","アルフレッサ（株）新潟","アルフレッサ（株）新潟","アルフレッサ新潟","ＡＦ新潟","ｱﾙﾌﾚﾂｻ ﾆｲｶﾞﾀ","AF ﾆｲｶﾞﾀ","51","","","","","025-281-3331","025-281-3120","","1","19960201","","19960125",""
"15022","12/01/2023 00:00:00","12/31/9999 00:00:00","0","itg45886","11/30/2023 13:14:11","PVU_EX_1400","itg45886","11/30/2023 13:14:11","PVU_EX_1400","株式会社マルタケ","（株）マルタケ","（株）マルタケ","マルタケ","KK ﾏﾙﾀｹ","ﾏﾙﾀｹ","51","","","","","025-568-6311","025-268-6306","","1","19990401","","19990309",""
"15027","10/01/2020 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 09:31:02","PVU_EX_1400","itg40916","02/08/2019 09:31:02","PVU_EX_1400","（株）バイタルネット新潟","（株）バイタルネット新潟","バイタルネットＨＣ","バイタルＮ","ﾊﾞｲﾀﾙﾈﾂﾄKK ﾍﾙｽｹｱﾆｲｶﾞ","ﾊﾞｲﾀﾙﾈﾂﾄKK","48","","","","","03-3817-3967","","","1","20010101","20121121","20001218",""
"15029","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 16:12:13","PVU_EX_1400","itg40916","02/08/2019 16:12:13","PVU_EX_1400","（株）ＰＡＬＴＡＣ新潟支店","（株）ＰＡＬＴＡＣ新潟支店","ＰＡＬＴＡＣ新潟支店","ＰＴ新潟","KK ﾊﾟﾙﾀﾂｸﾆｲｶﾞﾀ","ﾊﾟﾙﾆｲｶﾞﾀ","51","","","","","0258-61-2346","0258-61-2377","","1","20081028","20190208","20081028",""
"15888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","新潟の代理店","新潟の代理店","新潟の代理店","新・代理店","ﾆｲｶﾞﾀ ﾉ ﾀﾞｲﾘﾃﾝ","ﾆｲｶﾞﾀ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"15889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","新潟の代理店","新潟の代理店","新潟の代理店","新・代理店","ﾆｲｶﾞﾀﾉ ﾀﾞｲﾘﾃﾝ","ﾆｲｶﾞﾀ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"16001","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 10:59:40","PVU_EX_1400","itg40916","02/08/2019 10:59:40","PVU_EX_1400","（株）井上誠昌堂","（株）井上誠昌堂","井上誠昌堂","井上","KK ｲﾉｳｴ ｾｲｼﾖｳﾄﾞｳ","ｲﾉｳｴ","52","","","","","0000-00-0000","","","1","19000101","20190208","19000101",""
"16002","05/16/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","05/16/2019 15:23:28","PVU_EX_1400","itg40916","05/16/2019 15:23:28","PVU_EX_1400","日医工株式会社","日医工株式会社","日医工（株）","日医工","ﾆﾁｲｺｳｶﾌﾞｼｷｶﾞｲｼﾔ","ﾆﾁｲｺｳ","52","","","","","076-432-2121","076-443-1666","","1","20190516","","20190516",""
"16003","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 16:24:14","PVU_EX_1400","itg37786","02/19/2026 16:24:14","PVU_EX_1400","明祥（株）富山営業部","明祥（株）富山営業部","明祥富山営業部","明祥富山","ﾒｲｼｮｳ ﾄﾔﾏｴｲｷﾞｮｳﾌﾞ","ﾒｲｼｮｳ ﾄﾔﾏ","52","","","","","","","","1","","","20260401",""
"16004","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","（株）ファイネス","（株）ファイネス","ファイネス","ファイネス","KK ﾌｱｲﾈｽ","ﾌｱｲﾈｽ","52","","","","","076-239-0613","","","1","20140101","","20140101",""
"16005","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","（株）スズケン富山営業部","（株）スズケン富山営業部","スズケン富山営業部","Ｓ・富山","KK ｽｽﾞｹﾝ ﾄﾔﾏ ｴｲｷﾞﾖｳ","ｽｽﾞｹﾝ ﾄﾔﾏ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"16006","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/02/2026 16:47:35","PVU_EX_1400","itg36186","03/05/2026 10:10:59","PVU_EX_1400","明祥　ＥＡ　富山営業部","明祥　ＥＡ　富山営業部","明祥ＥＡ富山営業部","明祥Ｅ富山","ﾒｲｼﾖｳEAﾄﾔﾏｴｲｷﾞﾖｳﾌﾞ","ﾒｲｼﾖｳEﾄﾔﾏ","52","","","","","","","","1","","","20260401",""
"16021","04/01/2024 00:00:00","12/31/9999 00:00:00","0","itg45886","04/01/2024 13:07:37","PVU_EX_1400","itg45886","04/01/2024 13:07:37","PVU_EX_1400","東邦薬品（株）北陸営業部","東邦薬品（株）北陸営業部","東邦薬品北陸営業部","東邦北陸","ﾄｳﾎｳﾎｸﾘｸｴｲｷﾞｮｳﾌﾞ","ﾄｳﾎｳﾎｸﾘｸ","52","","","","","076-424-9421","","","1","20170401","","20170323",""
"16888","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","富山の代理店","富山の代理店","富山の代理店","富・代理店","ﾄﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾔﾏ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"16889","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","富山の代理店","富山の代理店","富山の代理店","富・代理店","ﾄﾔﾏﾉ ﾀﾞｲﾘﾃﾝ","ﾄﾔﾏ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"17001","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl07868","03/29/2018 18:50:00","803001","ecl07868","03/29/2018 18:50:00","803001","明祥（株）","明祥（株）","明祥","明祥","ﾒｲｼﾖｳ KK","ﾒｲｼﾖｳ","52","","","","","0762-66-4141","0762-66-4111","","1","19000101","","19000101",""
"17002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/12/2026 15:55:12","PVU_EX_1400","itg19647","03/12/2026 16:37:07","PVU_EX_1400","明祥（株）石川営業部","明祥（株）石川営業部","明祥石川営業部","明祥石川","ﾒｲｼｮｳ ｲｼｶﾜｴｲｷﾞｮｳﾌﾞ","ﾒｲｼｮｳ ｲｼｶﾜ","52","","","","","","","","1","","","20260401",""
"17004","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","（株）スズケン金沢営業部","（株）スズケン金沢営業部","スズケン金沢営業部","Ｓ・金沢","KKｽｽﾞｹﾝ ｶﾅｻﾞﾜ ｴｲｷﾞﾖｳ","ｽｽﾞｹﾝ ｶﾅｻﾜ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"17011","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl05317","03/29/2018 18:50:00","803001","ecl05317","03/29/2018 18:50:00","803001","（株）ＰＡＬＴＡＣ北陸支社","（株）ＰＡＬＴＡＣ北陸支社","ＰＡＬＴＡＣ北陸支社","ＰＴ北陸","KK ﾊﾟﾙﾀﾂｸ ﾎｸﾘｸ ｼｼﾔ","ﾊﾟﾙ ﾎｸﾘｸ","52","","","","","0761-56-1509","0761-56-0420","","1","19980401","","19900918",""
"17022","04/15/2019 00:00:00","12/31/9999 00:00:00","0","itg04213","04/15/2019 13:31:12","PVU_EX_1400","itg04213","04/15/2019 13:31:12","PVU_EX_1400","（株）メディセオ北陸統括営業部","メディセオ北陸統括営業部","メディセオ北陸統括","ＭＣ北陸","ﾒﾃﾞｲｾｵ ﾎｸﾘｸ ﾄｳｶﾂ","MCﾎｸﾘｸ","52","","","","","0000-00-0000","","","1","20091001","20190415","20090917",""
"17024","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/05/2026 10:05:14","PVU_EX_1400","itg36186","03/05/2026 10:05:14","PVU_EX_1400","明祥　ＥＡ　石川営業部","明祥　ＥＡ　石川営業部","明祥ＥＡ石川営業部","明祥Ｅ石川","ﾒｲｼﾖｳEAｲｼｶﾜｴｲｷﾞﾖｳﾌﾞ","ﾒｲｼﾖｳEｲｼｶﾜ","52","","","","","0762-66-4141","0762-66-4111","","1","20110501","","20110510",""
"17888","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","石川の代理店","石川の代理店","石川の代理店","石・代理店","ｲｼｶﾜﾉ ﾀﾞｲﾘﾃﾝ","ｲｼｶﾜ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"17889","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","石川の代理店","石川の代理店","石川の代理店","石・代理店","ｲｼｶﾜﾉ ﾀﾞｲﾘﾃﾝ","ｲｼｶﾜ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"18001","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 16:13:28","PVU_EX_1400","itg37786","02/19/2026 16:13:28","PVU_EX_1400","明祥（株）福井営業部","明祥（株）福井営業部","明祥福井営業部","明祥福井","ﾒｲｼｮｳ ﾌｸｲｴｲｷﾞｮｳﾌﾞ","ﾒｲｼｮｳ ﾌｸｲ","52","","","","","","","","1","","","20260401",""
"18002","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg36186","03/02/2026 16:39:04","PVU_EX_1400","itg36186","03/05/2026 10:07:58","PVU_EX_1400","明祥　ＥＡ　福井営業部","明祥　ＥＡ　福井営業部","明祥ＥＡ福井営業部","明祥Ｅ福井","ﾒｲｼﾖｳEAﾌｸｲｴｲｷﾞﾖｳﾌﾞ","ﾒｲｼﾖｳEﾌｸｲ","52","","","","","","","","1","","","20260401",""
"18009","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン福井営業部","（株）スズケン福井営業部","スズケン福井営業部","Ｓ・福井","KK ｽｽﾞｹﾝ ﾌｸｲ ｴｲｷﾞﾖｳ","ｽｽﾞｹﾝ ﾌｸｲ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"18888","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","福井の代理店","福井の代理店","福井の代理店","福・代理店","ﾌｸｲﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｲ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"18889","04/01/2018 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","福井の代理店","福井の代理店","福井の代理店","福・代理店","ﾌｸｲﾉ ﾀﾞｲﾘﾃﾝ","ﾌｸｲ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"19003","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン甲府営業部","（株）スズケン甲府営業部","スズケン甲府営業部","Ｓ・甲府","KK ｽｽﾞｹﾝ ｺｳﾌ ｴｲｷﾞﾖｳ","ｽｽﾞｹﾝ ｺｳﾌ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"19011","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）山梨営業部","東邦薬品（株）山梨営業部","東邦薬品山梨営業部","東邦山梨","ﾄｳﾎｳﾔｸﾋﾝ ﾔﾏﾅｼ","ﾄｳﾎｳﾔﾏﾅｼ","51","","","","","055-228-7211","055-228-1857","","1","20081001","","20090310",""
"19888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","山梨の代理店","山梨の代理店","山梨の代理店","山・代理店","ﾔﾏﾅｼ ﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏﾅｼ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"19889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","山梨の代理店","山梨の代理店","山梨の代理店","山・代理店","ﾔﾏﾅｼﾉ ﾀﾞｲﾘﾃﾝ","ﾔﾏﾅｼ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"20001","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","岡野薬品（株）","岡野薬品（株）","岡野薬品","岡野","ｵｶﾉ ﾔｸﾋﾝ KK","ｵｶﾉ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"20004","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","アルフレッサ（株）長野山梨","アルフレッサ（株）長野山梨","アルフレッサ長野山梨","ＡＦ長野山","ｱﾙﾌﾚﾂｻ ﾅｶﾞﾉ ﾔﾏﾅｼ","AFﾅｶﾞﾉﾔﾏﾅｼ","51","","","","","026-283-6601","","","1","19000101","","19000101",""
"20005","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecld0918","03/29/2018 18:50:00","803001","ecld0918","03/29/2018 18:50:00","803001","鍋林（株）","鍋林（株）","鍋林","鍋林","ﾅﾍﾞﾘﾝ KK","ﾅﾍﾞﾘﾝ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"20010","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン長野営業部","（株）スズケン長野営業部","スズケン長野営業部","Ｓ・長野","KK ｽｽﾞｹﾝ ﾅｶﾞﾉ ｴｲｷﾞﾖｳ","ｽｽﾞｹﾝﾅｶﾞﾉ","51","","","","","0000-00-0000","","","1","19000101","","19000101",""
"20017","02/08/2019 00:00:00","12/31/9999 00:00:00","0","itg40916","02/08/2019 11:03:16","PVU_EX_1400","itg40916","02/08/2019 11:03:16","PVU_EX_1400","（株）アデックス","（株）アデックス","（株）アデックス","アデックス","KK.ｱﾃﾞﾂｸｽ","ｱﾃﾞﾂｸｽ","51","","","","","0263-27-7878","0263-25-6126","","1","19961001","20190208","19960905",""
"20022","04/01/2026 00:00:00","12/31/9999 00:00:00","0","itg37786","02/19/2026 16:44:05","PVU_EX_1400","itg37786","02/19/2026 16:44:05","PVU_EX_1400","（株）メディセオ甲信越統括営業部","メディセオ甲信越統括営業部","メディセオ甲信越","ＭＣ甲信越","ﾒﾃﾞｲｾｵ ｺｳｼﾝｴﾂ ﾄｳｶﾂ","MCｺｳｼﾝｴﾂ","51","","","","","0000-00-0000","","","1","20091001","","20090917",""
"20023","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）長野営業部","東邦薬品（株）長野営業部","東邦薬品長野営業部","東邦長野","ﾄｳﾎｳﾔｸﾋﾝ ﾅｶﾞﾉｴｲｷﾞﾖｳ","ﾄｳﾎｳﾅｶﾞﾉ","51","","","","","0263-53-3388","0263-53-3366","","1","20131001","","20131021",""
"20888","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","長野の代理店","長野の代理店","長野の代理店","長・代理店","ﾅｶﾞﾉ ﾉ ﾀﾞｲﾘﾃﾝ","ﾅｶﾞﾉ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"20889","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl04742","03/29/2018 18:50:00","803001","ecl04742","03/29/2018 18:50:00","803001","長野の代理店","長野の代理店","長野の代理店","長・代理店","ﾅｶﾞﾉﾉ ﾀﾞｲﾘﾃﾝ","ﾅｶﾞﾉ","51","","","","","0000-00-0000","","","9","19000101","","19000101",""
"21002","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ecl02796","03/29/2018 18:50:00","803001","ecl02796","03/29/2018 18:50:00","803001","アルフレッサ（株）岐阜","アルフレッサ（株）岐阜","アルフレッサ岐阜","ＡＦ岐阜","ｱﾙﾌﾚﾂｻ ｷﾞﾌ","AF ｷﾞﾌ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"21004","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","（株）スズケン岐阜営業部","（株）スズケン岐阜営業部","スズケン岐阜営業部","Ｓ・岐阜","KK ｽｽﾞｹﾝ ｷﾞﾌｴｲｷﾞﾖｳﾌﾞ","ｽｽﾞｹﾝ ｷﾞﾌ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
"21888","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","岐阜の代理店","岐阜の代理店","岐阜の代理店","岐・代理店","ｷﾞﾌﾉ ﾀﾞｲﾘﾃﾝ","ｷﾞﾌ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"21889","04/01/2013 00:00:00","12/31/9999 00:00:00","0","","03/29/2018 18:50:00","803001","","03/29/2018 18:50:00","803001","岐阜の代理店","岐阜の代理店","岐阜の代理店","岐・代理店","ｷﾞﾌﾉ ﾀﾞｲﾘﾃﾝ","ｷﾞﾌ","52","","","","","0000-00-0000","","","9","19000101","","19000101",""
"21890","04/01/2016 00:00:00","12/31/9999 00:00:00","0","ips00023","03/29/2018 18:50:00","803001","ips00023","03/29/2018 18:50:00","803001","東邦薬品（株）岐阜営業部","東邦薬品（株）岐阜営業部","東邦薬品岐阜営業部","東邦岐阜","ﾄｳﾎｳ ｷﾞﾌ","ﾄｳﾎｳ ｷﾞﾌ","52","","","","","0000-00-0000","","","1","20111001","","20110905",""
"22002","04/01/2013 00:00:00","12/31/9999 00:00:00","0","ips00015","03/29/2018 18:50:00","803001","ips00015","03/29/2018 18:50:00","803001","（株）スズケン静岡営業部","（株）スズケン静岡営業部","スズケン静岡営業部","Ｓ・静岡","KK ｽｽﾞｹﾝ ｼｽﾞｵｶｴｲｷﾞﾖｳ","ｽｽﾞｹﾝｼｽﾞｵｶ","52","","","","","0000-00-0000","","","1","19000101","","19000101",""
