"EisaiOroshiSoshiki_CD","TekiyoKaishi_DT","TekiyoShuryo_DT","KeishoMotoRecord_KEY","KeishoSakiRecord_KEY","Del_FLG","Sakuseisha_ID","Sakusei_DT","SakuseiProgram_ID","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","EisaiOroshi_CD","OroshiSoshikiKaiso_LEVEL","OroshiSoshikiCode_FULL","OroshiSoshikiName_FULL","OroshiSoshikiCode_PART","OroshiSoshikiName_PART","OroshiSoshikiBottom_FLG","TEL_NO","Jusho_CD","ZIP_CD","Jusho_KJ","Data_Status"
"6670","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","15325X","営業本部／兵庫第二営業部／柏原支店／業務／柏原業務（廃止）","X","柏原業務（廃止）","1","","","","","0"
"6671","04/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","04/09/2014 10:26:57","PVU-1010","itg09647","04/09/2014 10:26:57","PVU-1010","37","3","1551","営業本部／兵庫第二営業部／その他（２０１４．０４廃止）","51","その他（２０１４．０４廃止）","0","","","","","0"
"6672","04/09/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg09647","04/09/2014 10:26:57","PVU-1010","itg09647","04/09/2014 10:26:57","PVU-1010","37","4","15515","営業本部／兵庫第二営業部／その他（２０１４．０４廃止）／業務","5","業務","0","","","","","0"
"6673","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","15515X","営業本部／兵庫第二営業部／その他／業務／その他業務（廃止）","X","その他業務（廃止）","1","","","","","0"
"6674","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","2","16","営業本部／京滋営業部","6","京滋営業部","0","","","","","0"
"6675","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1618","営業本部／京滋営業部／舞鶴支店","18","舞鶴支店","0","","","","","0"
"6676","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16181","営業本部／京滋営業部／舞鶴支店／１チーム","1","１チーム","0","","","","","0"
"6677","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5601811","京滋営業部／舞鶴支店／１課／＊","1","＊","1","","","","","0"
"6678","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg39895","04/01/2024 14:26:07","PVU_XP_1102","37","4","5601812","京滋営業部／舞鶴支店／１課／２係（２０２４．０４廃止）","2","２係（２０２４．０４廃止）","1","","","","","0"
"6679","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16185","営業本部／京滋営業部／舞鶴支店／業務","5","業務","0","","","","","0"
"6680","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","16185X","営業本部／京都営業部／舞鶴支店／業務／舞鶴業務（廃止）","X","舞鶴業務（廃止）","1","","","","","0"
"6681","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1619","営業本部／京滋営業部／福知山支店","19","福知山支店","0","","","","","0"
"6682","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16191","営業本部／京滋営業部／福知山支店／１チーム","1","１チーム","0","","","","","0"
"6683","07/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5601911","京滋営業部／福知山支店／＊＊／＊","1","＊","1","","","","","0"
"6684","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16195","営業本部／京滋営業部／福知山支店／業務","5","業務","0","","","","","0"
"6685","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","16195X","営業本部／京都営業部／福知山支店／業務／福知山業務（廃止）","X","福知山業務（廃止）","1","","","","","0"
"6686","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1637","営業本部／京滋営業部／京都南第一支店","37","京都南第一支店","0","","","","","0"
"6687","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16371","営業本部／京滋営業部／京都南第一支店／１チーム","1","１チーム","0","","","","","0"
"6688","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5603711","京滋営業部／京都南支店／１課／＊","1","＊","1","","","","","0"
"6689","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg39895","04/01/2024 14:26:07","PVU_XP_1102","37","4","5603712","京滋営業部／京都南支店／１課／２係（２０２４．０４廃止）","2","２係（２０２４．０４廃止）","1","","","","","0"
"6690","04/01/2022 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg39895","03/17/2022 14:04:57","PVU_XP_1102","37","4","5603713","京滋営業部／京都南支店／１課／３係（２０２２．０４廃止）","3","３係（２０２２．０４廃止）","1","","","","","2"
"6691","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16372","営業本部／京滋営業部／京都南第一支店／２チーム","2","２チーム","0","","","","","0"
"6692","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5603721","京滋営業部／京都南支店／２課／＊","1","＊","1","","","","","0"
"6693","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16375","営業本部／京滋営業部／京都南第一支店／業務","5","業務","0","","","","","0"
"6694","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","16375X","営業本部／京都営業部／京都南第一支店／業務／京都南第一業務（廃止）","X","京都南第一業務（廃止）","1","","","","","0"
"6695","07/02/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/02/2015 09:43:47","PVU-1010","itg36186","07/02/2015 09:43:47","PVU-1010","37","4","16376","営業本部／京都営業部／京都南第一支店／試薬（２０１５．０４廃止）","6","試薬（２０１５．０４廃止）","0","","","","","0"
"6696","07/02/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/02/2015 09:43:47","PVU-1010","itg36186","07/02/2015 09:43:47","PVU-1010","37","5","163761","営業本部／京都営業部／京都南第一支店／試薬（２０１５．０４廃止）／１ブロック","1","１ブロック","1","","","","","0"
"6697","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1638","営業本部／京滋営業部／京都南第二支店","38","京都南第二支店","0","","","","","0"
"6698","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16381","営業本部／京滋営業部／京都南第二支店／１チーム","1","１チーム","0","","","","","0"
"6699","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/24/2016 15:07:19","PVU-1010","itg36186","03/24/2016 15:07:19","PVU-1010","37","4","5603811","京滋営業部／京都南第二支店（２０１６．０４廃止）／１チーム／１ブロック","1","１ブロック","1","","","","","0"
"6700","04/01/2016 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/24/2016 15:07:19","PVU-1010","itg36186","03/24/2016 15:07:19","PVU-1010","37","4","5603812","京滋営業部／京都南第二支店（２０１６．０４廃止）／１チーム／２ブロック","2","２ブロック","1","","","","","0"
"6701","04/06/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/06/2015 13:55:02","PVU-1010","itg36186","04/06/2015 13:55:02","PVU-1010","37","5","163813","営業本部／京都営業部／京都南第二支店／１チーム／３ブロック（２０１５．０４廃止）","3","３ブロック（２０１５．０４廃止）","1","","","","","0"
"6702","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16385","営業本部／京滋営業部／京都南第二支店／業務","5","業務","0","","","","","0"
"6703","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","16385X","営業本部／京都営業部／京都南第二支店／業務／京都南第二業務（廃止）","X","京都南第二業務（廃止）","1","","","","","0"
"6704","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1691","営業本部／京滋営業部／京都第一支店","91","京都第一支店","0","","","","","0"
"6705","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16911","営業本部／京滋営業部／京都第一支店／１チーム","1","１チーム","0","","","","","0"
"6706","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5609111","京滋営業部／京都支店／１課／＊","1","＊","1","","","","","0"
"6707","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg39895","04/01/2024 14:26:07","PVU_XP_1102","37","4","5609112","京滋営業部／京都支店／１課／２係（２０２４．０４廃止）","2","２係（２０２４．０４廃止）","1","","","","","0"
"6708","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16912","営業本部／京滋営業部／京都第一支店／２チーム","2","２チーム","0","","","","","0"
"6709","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg45886","07/02/2025 15:36:52","PVU_XP_1102","37","4","5609121","京滋営業部／京都支店／２課／＊","1","＊","1","","","","","0"
"6710","04/06/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","04/06/2015 13:55:02","PVU-1010","itg36186","04/06/2015 13:55:02","PVU-1010","37","5","169122","営業本部／京都営業部／京都第一支店／２チーム／２ブロック（２０１５．０４廃止）","2","２ブロック（２０１５．０４廃止）","1","","","","","0"
"6711","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16915","営業本部／京滋営業部／京都第一支店／業務","5","業務","0","","","","","0"
"6712","04/01/2024 00:00:00","12/31/9999 00:00:00","0","0","0","itg39895","02/02/2018 10:27:55","PVU-1010","itg39895","04/01/2024 14:26:07","PVU_XP_1102","37","4","5609151","京滋営業部／京都支店／業務課／業務係（２０２４．０４廃止）","1","業務係（２０２４．０４廃止）","1","","","","","0"
"6713","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","3","1695","営業本部／京滋営業部／京都第二支店","95","京都第二支店","0","","","","","0"
"6714","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16951","営業本部／京滋営業部／京都第二支店／１チーム","1","１チーム","0","","","","","0"
"6715","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/22/2017 15:01:55","PVU-1010","itg36186","03/22/2017 15:01:55","PVU-1010","37","4","5609511","京滋営業部／京都第二支店（２０１７．０４廃止）／１課／１係","1","１係","1","","","","","0"
"6716","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/22/2017 15:01:55","PVU-1010","itg36186","03/22/2017 15:01:55","PVU-1010","37","4","5609512","京滋営業部／京都第二支店（２０１７．０４廃止）／１課／２係","2","２係","1","","","","","0"
"6717","04/01/2017 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","03/22/2017 15:01:55","PVU-1010","itg36186","03/22/2017 15:01:55","PVU-1010","37","4","5609513","京滋営業部／京都第二支店（２０１７．０４廃止）／１課／３係","3","３係","1","","","","","0"
"6718","11/04/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","11/04/2015 10:49:08","PVU-1010","itg37109","11/04/2015 10:49:08","PVU-1010","37","4","16955","営業本部／京滋営業部／京都第二支店／業務","5","業務","0","","","","","0"
"6719","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","16955X","営業本部／京都営業部／京都第二支店／業務／京都第二業務（廃止）","X","京都第二業務（廃止）","1","","","","","0"
"6720","07/02/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/02/2015 09:43:47","PVU-1010","itg36186","07/02/2015 09:43:47","PVU-1010","37","2","17","営業本部／滋賀営業部","7","滋賀営業部","0","","","","","0"
"6721","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","3","1706","営業本部／滋賀営業部／ＰＣ京都","06","ＰＣ京都","0","","","","","0"
"6722","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","4","17061","営業本部／滋賀営業部／ＰＣ京都／１チーム","1","１チーム","0","","","","","0"
"6723","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","5","170611","営業本部／滋賀営業部／ＰＣ京都／１チーム／１ブロック（２０１５．０７廃止）","1","１ブロック（２０１５．０７廃止）","1","","","","","0"
"6724","07/02/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg36186","07/02/2015 09:43:47","PVU-1010","itg36186","07/02/2015 09:43:47","PVU-1010","37","3","1736","営業本部／滋賀営業部／近江八幡支店","36","近江八幡支店","0","","","","","0"
"6725","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","4","17361","営業本部／滋賀営業部／近江八幡支店／１チーム","1","１チーム","0","","","","","0"
"6726","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","5","173611","営業本部／滋賀営業部／近江八幡支店／１チーム／１ブロック（２０１５．０７廃止）","1","１ブロック（２０１５．０７廃止）","1","","","","","0"
"6727","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","5","173612","営業本部／滋賀営業部／近江八幡支店／１チーム／２ブロック（２０１５．０７廃止）","2","２ブロック（２０１５．０７廃止）","1","","","","","0"
"6728","07/01/2015 00:00:00","12/31/9999 00:00:00","0","0","0","itg37109","07/01/2015 15:39:16","PVU-1010","itg37109","07/01/2015 15:39:16","PVU-1010","37","4","17365","営業本部／滋賀営業部／近江八幡支店／業務","5","業務","0","","","","","0"
"6729","01/20/2014 00:00:00","12/31/9999 00:00:00","0","0","0","itg34676","01/20/2014 15:26:59","PVU-1010","itg34676","01/20/2014 15:26:59","PVU-1010","37","5","17365X","営業本部／滋賀営業部／近江八幡支店／業務／近江八幡業務（廃止）","X","近江八幡業務（廃止）","1","","","","","0"
